code,nick,date,open,highest,lowest,close,ROI,changerange
0050,台灣50,20110127,62.05,62.70,62.05,62.45,0.7258,0.45
0050,台灣50,20110128,62.50,63.00,62.45,63.00,0.8807,0.55
0050,台灣50,20110208,63.05,63.20,62.40,62.60,-0.6349,-0.40
0050,台灣50,20110209,62.50,62.60,61.70,62.00,-0.9585,-0.60
0050,台灣50,20110210,61.60,61.60,60.75,60.85,-1.8548,-1.15
0050,台灣50,20110211,60.40,60.40,58.50,58.90,-3.2046,-1.95
0050,台灣50,20110214,59.05,59.65,59.05,59.40,0.8489,0.50
0050,台灣50,20110215,59.40,59.90,58.65,59.75,0.5892,0.35
0050,台灣50,20110216,59.80,60.10,59.60,59.85,0.1674,0.10
0050,台灣50,20110217,59.75,59.80,59.40,59.65,-0.3342,-0.20
0050,台灣50,20110218,60.00,60.85,59.95,60.65,1.6764,1.00
0050,台灣50,20110221,60.40,60.80,60.15,60.65,0.0000,0.00
0050,台灣50,20110222,60.30,60.30,59.30,59.85,-1.3190,-0.80
0050,台灣50,20110223,59.45,59.70,58.80,59.00,-1.4202,-0.85
0050,台灣50,20110224,59.00,59.55,59.00,59.00,0.0000,0.00
0050,台灣50,20110225,59.30,59.65,58.45,59.50,0.8475,0.50
0050,台灣50,20110301,59.70,60.05,59.50,59.95,0.7563,0.45
0050,台灣50,20110302,59.45,59.90,59.40,59.45,-0.8340,-0.50
0050,台灣50,20110303,59.55,60.30,59.50,60.20,1.2616,0.75
0050,台灣50,20110304,60.50,60.70,60.40,60.65,0.7475,0.45
0050,台灣50,20110307,60.50,60.50,60.00,60.20,-0.7420,-0.45
0050,台灣50,20110308,60.05,60.40,60.05,60.25,0.0831,0.05
0050,台灣50,20110309,60.55,60.65,60.00,60.20,-0.0830,-0.05
0050,台灣50,20110310,60.15,60.25,59.30,59.50,-1.1628,-0.70
0050,台灣50,20110311,59.05,59.05,58.40,58.85,-1.0924,-0.65
0050,台灣50,20110314,58.60,58.90,57.65,58.80,-0.0850,-0.05
0050,台灣50,20110315,58.70,58.70,55.60,57.50,-2.2109,-1.30
0050,台灣50,20110316,58.00,58.05,57.25,57.30,-0.3478,-0.20
0050,台灣50,20110317,56.80,57.30,56.50,57.30,0.0000,0.00
0050,台灣50,20110318,57.70,57.80,57.35,57.75,0.7853,0.45
0050,台灣50,20110321,57.90,58.50,57.80,58.10,0.6061,0.35
0050,台灣50,20110322,58.50,58.70,58.35,58.40,0.5164,0.30
0050,台灣50,20110323,58.40,58.65,58.15,58.50,0.1712,0.10
0050,台灣50,20110324,58.85,59.00,58.55,58.75,0.4274,0.25
0050,台灣50,20110325,59.05,59.65,59.05,59.35,1.0213,0.60
0050,台灣50,20110328,59.25,59.30,58.85,59.15,-0.3370,-0.20
0050,台灣50,20110329,58.90,59.30,58.75,59.25,0.1691,0.10
0050,台灣50,20110330,59.40,59.80,59.25,59.60,0.5907,0.35
0050,台灣50,20110331,59.50,59.70,59.10,59.55,-0.0839,-0.05
0050,台灣50,20110401,59.60,59.85,59.60,59.85,0.5038,0.30
0050,台灣50,20110406,60.00,61.40,60.00,61.15,2.1721,1.30
0050,台灣50,20110407,61.35,61.40,60.95,61.30,0.2453,0.15
0050,台灣50,20110408,61.25,61.50,61.00,61.10,-0.3263,-0.20
0050,台灣50,20110411,61.10,61.20,60.75,61.10,0.0000,0.00
0050,台灣50,20110412,60.80,60.80,59.85,60.05,-1.7185,-1.05
0050,台灣50,20110413,59.90,60.40,59.75,60.40,0.5828,0.35
0050,台灣50,20110414,60.45,60.70,60.05,60.35,-0.0828,-0.05
0050,台灣50,20110415,60.40,60.45,59.60,59.65,-1.1599,-0.70
0050,台灣50,20110418,59.75,59.95,59.45,59.55,-0.1676,-0.10
0050,台灣50,20110419,59.35,59.35,58.80,59.20,-0.5877,-0.35
0050,台灣50,20110420,59.50,60.35,59.50,60.30,1.8581,1.10
0050,台灣50,20110421,60.95,61.80,60.95,61.70,2.3217,1.40
0050,台灣50,20110422,61.80,61.80,61.45,61.60,-0.1621,-0.10
0050,台灣50,20110425,61.90,62.00,61.25,61.45,-0.2435,-0.15
0050,台灣50,20110426,60.90,61.35,60.70,61.20,-0.4068,-0.25
0050,台灣50,20110427,61.75,62.25,61.75,62.15,1.5523,0.95
0050,台灣50,20110428,62.25,62.50,62.00,62.15,0.0000,0.00
0050,台灣50,20110429,62.00,62.40,61.65,62.00,-0.2414,-0.15
0050,台灣50,20110503,62.20,62.30,61.50,62.15,0.2419,0.15
0050,台灣50,20110504,61.60,61.80,61.10,61.80,-0.5632,-0.35
0050,台灣50,20110505,61.40,62.35,61.30,62.25,0.7282,0.45
0050,台灣50,20110506,61.90,62.05,61.65,61.95,-0.4819,-0.30
0050,台灣50,20110509,62.10,62.60,61.90,62.30,0.5650,0.35
0050,台灣50,20110510,62.30,62.30,62.05,62.30,0.0000,0.00
0050,台灣50,20110511,62.50,62.50,61.95,62.05,-0.4013,-0.25
0050,台灣50,20110512,61.70,62.40,61.55,62.25,0.3223,0.20
0050,台灣50,20110513,62.25,62.25,61.90,62.05,-0.3213,-0.20
0050,台灣50,20110516,61.95,61.95,61.25,61.30,-1.2087,-0.75
0050,台灣50,20110517,61.20,61.45,60.95,61.25,-0.0816,-0.05
0050,台灣50,20110518,61.20,61.60,61.15,61.60,0.5714,0.35
0050,台灣50,20110519,61.60,62.10,61.05,61.05,-0.8929,-0.55
0050,台灣50,20110520,61.25,61.50,60.90,61.10,0.0819,0.05
0050,台灣50,20110523,60.80,60.80,60.00,60.35,-1.2275,-0.75
0050,台灣50,20110524,60.30,60.45,60.05,60.45,0.1657,0.10
0050,台灣50,20110525,60.10,60.40,59.80,60.25,-0.3309,-0.20
0050,台灣50,20110526,60.35,60.85,60.20,60.85,0.9959,0.60
0050,台灣50,20110527,60.65,61.00,60.50,60.60,-0.4108,-0.25
0050,台灣50,20110530,60.40,60.75,60.00,60.50,-0.1650,-0.10
0050,台灣50,20110531,60.80,62.00,60.80,62.00,2.4793,1.50
0050,台灣50,20110601,62.00,62.45,61.85,62.35,0.5645,0.35
0050,台灣50,20110602,62.00,62.15,61.80,61.90,-0.7217,-0.45
0050,台灣50,20110603,62.00,62.25,61.75,62.20,0.4847,0.30
0050,台灣50,20110607,61.90,62.25,61.55,62.20,0.0000,0.00
0050,台灣50,20110608,62.05,62.25,61.85,62.00,-0.3215,-0.20
0050,台灣50,20110609,61.80,62.10,61.80,62.00,0.0000,0.00
0050,台灣50,20110610,62.15,62.20,60.50,60.55,-2.3387,-1.45
0050,台灣50,20110613,60.25,60.25,59.60,59.75,-1.3212,-0.80
0050,台灣50,20110614,60.00,60.75,59.80,60.75,1.6736,1.00
0050,台灣50,20110615,60.70,60.70,59.80,60.50,-0.4115,-0.25
0050,台灣50,20110616,59.90,59.90,59.30,59.40,-1.8182,-1.10
0050,台灣50,20110617,59.60,59.70,59.00,59.20,-0.3367,-0.20
0050,台灣50,20110620,59.40,59.50,58.55,58.60,-1.0135,-0.60
0050,台灣50,20110621,59.00,59.20,58.65,59.05,0.7679,0.45
0050,台灣50,20110622,59.50,59.50,58.80,59.20,0.2540,0.15
0050,台灣50,20110623,58.95,59.10,58.60,58.65,-0.9291,-0.55
0050,台灣50,20110624,58.70,58.70,58.00,58.20,-0.7673,-0.45
0050,台灣50,20110627,57.50,57.85,57.20,57.80,-0.6873,-0.40
0050,台灣50,20110628,58.05,58.15,57.50,57.65,-0.2595,-0.15
0050,台灣50,20110629,58.00,58.75,57.90,58.65,1.7346,1.00
0050,台灣50,20110630,58.80,59.00,58.55,58.85,0.3410,0.20
0050,台灣50,20110701,59.20,59.80,59.20,59.70,1.4444,0.85
0050,台灣50,20110704,59.90,60.20,59.90,60.05,0.5863,0.35
0050,台灣50,20110705,60.00,60.10,59.75,59.95,-0.1665,-0.10
0050,台灣50,20110706,60.00,60.70,60.00,60.60,1.0842,0.65
0050,台灣50,20110707,60.70,60.70,60.15,60.35,-0.4125,-0.25
0050,台灣50,20110708,60.50,60.70,59.90,60.05,-0.4971,-0.30
0050,台灣50,20110711,59.85,59.95,59.40,59.65,-0.6661,-0.40
0050,台灣50,20110712,59.10,59.10,58.45,58.70,-1.5926,-0.95
0050,台灣50,20110713,58.65,59.00,58.45,58.70,0.0000,0.00
0050,台灣50,20110714,59.00,59.05,58.45,58.90,0.3407,0.20
0050,台灣50,20110715,59.00,59.25,58.70,59.20,0.5093,0.30
0050,台灣50,20110718,59.15,59.20,58.40,59.00,-0.3378,-0.20
0050,台灣50,20110719,58.85,59.05,58.65,58.90,-0.1695,-0.10
0050,台灣50,20110720,59.50,60.50,59.50,60.45,2.6316,1.55
0050,台灣50,20110721,60.45,60.60,60.35,60.60,0.2481,0.15
0050,台灣50,20110722,60.85,61.15,60.80,61.00,0.6601,0.40
0050,台灣50,20110725,60.50,60.85,60.20,60.40,-0.9836,-0.60
0050,台灣50,20110726,60.50,61.30,60.50,61.20,1.3245,0.80
0050,台灣50,20110727,61.20,61.45,61.05,61.35,0.2451,0.15
0050,台灣50,20110728,60.80,61.00,60.50,60.85,-0.8150,-0.50
0050,台灣50,20110729,60.75,60.90,59.90,59.90,-1.5612,-0.95
0050,台灣50,20110801,60.50,60.50,60.15,60.35,0.7513,0.45
0050,台灣50,20110802,59.90,59.90,59.40,59.55,-1.3256,-0.80
0050,台灣50,20110803,58.85,58.85,58.20,58.60,-1.5953,-0.95
0050,台灣50,20110804,58.60,58.85,57.80,57.85,-1.2799,-0.75
0050,台灣50,20110805,55.70,55.70,54.45,54.45,-5.8773,-3.40
0050,台灣50,20110808,54.30,54.65,51.40,53.50,-1.7447,-0.95
0050,台灣50,20110809,51.00,53.50,50.40,53.00,-0.9346,-0.50
0050,台灣50,20110810,53.95,54.25,53.40,54.10,2.0755,1.10
0050,台灣50,20110811,53.20,54.50,52.70,54.10,0.0000,0.00
0050,台灣50,20110812,54.70,54.85,53.40,53.55,-1.0166,-0.55
0050,台灣50,20110815,54.20,54.60,54.10,54.60,1.9608,1.05
0050,台灣50,20110816,54.80,55.00,54.10,54.35,-0.4579,-0.25
0050,台灣50,20110817,54.35,54.50,53.80,53.95,-0.7360,-0.40
0050,台灣50,20110818,53.40,53.45,52.65,52.95,-1.8536,-1.00
0050,台灣50,20110819,51.80,51.90,51.10,51.10,-3.4939,-1.85
0050,台灣50,20110822,51.30,52.45,51.05,51.50,0.7828,0.40
0050,台灣50,20110823,52.10,53.35,51.75,53.30,3.4951,1.80
0050,台灣50,20110824,53.40,53.40,52.10,52.60,-1.3133,-0.70
0050,台灣50,20110825,53.20,53.30,52.35,52.35,-0.4753,-0.25
0050,台灣50,20110826,52.80,53.25,52.60,53.05,1.3372,0.70
0050,台灣50,20110829,53.10,54.10,53.10,53.80,1.4138,0.75
0050,台灣50,20110830,54.00,54.40,53.85,54.20,0.7435,0.40
0050,台灣50,20110831,54.10,54.60,53.90,54.55,0.6458,0.35
0050,台灣50,20110901,55.05,56.10,55.05,55.15,1.0999,0.60
0050,台灣50,20110902,55.15,55.30,54.65,55.15,0.0000,0.00
0050,台灣50,20110905,53.95,53.95,53.40,53.60,-2.8105,-1.55
0050,台灣50,20110906,53.30,53.35,52.30,52.55,-1.9590,-1.05
0050,台灣50,20110907,53.35,53.60,52.90,53.55,1.9029,1.00
0050,台灣50,20110908,54.00,54.15,53.45,53.70,0.2801,0.15
0050,台灣50,20110909,53.55,54.75,53.55,54.15,0.8380,0.45
0050,台灣50,20110913,53.60,53.75,52.55,52.65,-2.7701,-1.50
0050,台灣50,20110914,53.15,53.20,51.30,51.60,-1.9943,-1.05
0050,台灣50,20110915,52.70,53.05,52.30,52.85,2.4225,1.25
0050,台灣50,20110916,53.50,54.15,53.50,54.10,2.3652,1.25
0050,台灣50,20110919,53.85,53.85,53.05,53.20,-1.6636,-0.90
0050,台灣50,20110920,53.35,53.70,52.50,53.40,0.3759,0.20
0050,台灣50,20110921,53.40,53.95,53.00,53.60,0.3745,0.20
0050,台灣50,20110922,52.60,52.60,51.85,52.10,-2.7985,-1.50
0050,台灣50,20110923,50.50,50.85,49.93,50.35,-3.3589,-1.75
0050,台灣50,20110926,50.25,50.30,49.30,49.32,-2.0457,-1.03
0050,台灣50,20110927,50.50,51.15,50.50,51.10,3.6091,1.78
0050,台灣50,20110928,51.20,51.30,50.90,51.15,0.0978,0.05
0050,台灣50,20110929,50.65,51.75,50.60,51.60,0.8798,0.45
0050,台灣50,20110930,51.45,51.90,51.25,51.65,0.0969,0.05
0050,台灣50,20111003,50.75,51.00,50.15,50.30,-2.6137,-1.35
0050,台灣50,20111004,49.90,50.75,49.50,50.75,0.8946,0.45
0050,台灣50,20111005,50.90,50.95,50.20,50.25,-0.9852,-0.50
0050,台灣50,20111006,51.15,51.55,51.00,51.25,1.9900,1.00
0050,台灣50,20111007,51.80,52.15,51.50,51.55,0.5854,0.30
0050,台灣50,20111011,52.75,53.00,52.70,53.00,2.8128,1.45
0050,台灣50,20111012,52.85,53.10,52.50,52.85,-0.2830,-0.15
0050,台灣50,20111013,53.20,53.20,52.65,52.80,-0.0946,-0.05
0050,台灣50,20111014,52.60,52.90,52.45,52.45,-0.6629,-0.35
0050,台灣50,20111017,53.10,53.45,52.80,53.10,1.2393,0.65
0050,台灣50,20111018,52.50,52.70,52.20,52.55,-1.0358,-0.55
0050,台灣50,20111019,52.60,52.75,52.30,52.35,-0.3806,-0.20
0050,台灣50,20111020,52.55,52.65,51.75,51.75,-1.1461,-0.60
0050,台灣50,20111021,51.80,51.95,51.55,51.95,0.3865,0.20
0050,台灣50,20111024,52.45,53.60,52.45,53.60,3.1761,1.65
0050,台灣50,20111025,53.65,53.70,53.45,53.60,0.0000,0.00
0050,台灣50,20111026,51.60,52.15,51.30,52.15,0.9328,-1.45
0050,台灣50,20111027,52.15,52.30,51.75,52.25,0.1918,0.10
0050,台灣50,20111028,53.40,53.45,52.35,52.40,0.2871,0.15
0050,台灣50,20111031,52.80,52.95,52.10,52.20,-0.3817,-0.20
0050,台灣50,20111101,52.20,52.85,51.85,52.55,0.6705,0.35
0050,台灣50,20111102,51.60,52.50,51.45,52.40,-0.2854,-0.15
0050,台灣50,20111103,52.00,52.00,51.45,51.45,-1.8130,-0.95
0050,台灣50,20111104,52.20,52.60,52.10,52.30,1.6521,0.85
0050,台灣50,20111107,52.30,52.55,52.15,52.40,0.1912,0.10
0050,台灣50,20111108,52.40,52.85,52.15,52.15,-0.4771,-0.25
0050,台灣50,20111109,52.50,52.60,52.10,52.20,0.0959,0.05
0050,台灣50,20111110,51.25,51.25,50.20,50.55,-3.1609,-1.65
0050,台灣50,20111111,50.65,51.05,50.50,50.90,0.6924,0.35
0050,台灣50,20111114,51.75,52.25,51.75,52.15,2.4558,1.25
0050,台灣50,20111115,52.05,52.10,51.75,51.85,-0.5753,-0.30
0050,台灣50,20111116,52.15,52.30,51.10,51.20,-1.2536,-0.65
0050,台灣50,20111117,50.90,51.35,50.50,51.35,0.2930,0.15
0050,台灣50,20111118,50.70,50.80,50.25,50.30,-2.0448,-1.05
0050,台灣50,20111121,49.90,49.90,49.12,49.23,-2.1272,-1.07
0050,台灣50,20111122,49.23,49.47,48.83,49.02,-0.4266,-0.21
0050,台灣50,20111123,48.80,48.86,47.70,47.85,-2.3868,-1.17
0050,台灣50,20111124,47.80,48.03,47.28,47.86,0.0209,0.01
0050,台灣50,20111125,48.24,48.46,47.05,47.44,-0.8776,-0.42
0050,台灣50,20111128,48.08,48.30,47.85,48.29,1.7917,0.85
0050,台灣50,20111129,48.75,48.75,48.20,48.72,0.8905,0.43
0050,台灣50,20111130,48.50,48.53,47.75,48.08,-1.3136,-0.64
0050,台灣50,20111201,49.60,50.60,49.60,50.30,4.6173,2.22
0050,台灣50,20111202,50.10,50.25,49.60,49.82,-0.9543,-0.48
0050,台灣50,20111205,49.82,49.82,49.20,49.66,-0.3212,-0.16
0050,台灣50,20111206,49.50,49.50,48.67,48.69,-1.9533,-0.97
0050,台灣50,20111207,49.00,49.33,49.00,49.20,1.0474,0.51
0050,台灣50,20111208,49.01,49.01,48.40,48.86,-0.6911,-0.34
0050,台灣50,20111209,48.00,48.63,48.00,48.24,-1.2689,-0.62
0050,台灣50,20111212,48.94,49.09,48.63,48.80,1.1609,0.56
0050,台灣50,20111213,48.37,48.78,48.17,48.55,-0.5123,-0.25
0050,台灣50,20111214,48.54,48.60,48.17,48.59,0.0824,0.04
0050,台灣50,20111215,48.01,48.01,47.50,47.50,-2.2433,-1.09
0050,台灣50,20111216,47.65,47.81,47.45,47.70,0.4211,0.20
0050,台灣50,20111219,47.40,47.40,46.61,46.74,-2.0126,-0.96
0050,台灣50,20111220,47.05,47.27,46.91,47.00,0.5563,0.26
0050,台灣50,20111221,48.55,49.30,48.55,49.28,4.8511,2.28
0050,台灣50,20111222,49.27,49.32,48.99,49.16,-0.2435,-0.12
0050,台灣50,20111223,49.89,50.25,49.79,50.00,1.7087,0.84
0050,台灣50,20111226,50.00,50.05,49.80,49.95,-0.1000,-0.05
0050,台灣50,20111227,49.85,50.00,49.62,49.85,-0.2002,-0.10
0050,台灣50,20111228,49.75,49.87,49.52,49.57,-0.5617,-0.28
0050,台灣50,20111229,49.50,49.72,49.22,49.61,0.0807,0.04
0050,台灣50,20111230,50.00,50.15,49.59,49.81,0.4031,0.20
0050,台灣50,20120102,49.45,49.60,48.94,49.06,-1.5057,-0.75
0050,台灣50,20120103,49.50,49.95,49.40,49.70,1.3045,0.64
0050,台灣50,20120104,49.90,50.15,49.78,50.00,0.6036,0.30
0050,台灣50,20120105,50.10,50.15,49.91,50.15,0.3000,0.15
0050,台灣50,20120106,50.10,50.25,49.85,50.00,-0.2991,-0.15
0050,台灣50,20120109,49.90,49.95,49.63,49.81,-0.3800,-0.19
0050,台灣50,20120110,50.20,50.70,50.20,50.70,1.7868,0.89
0050,台灣50,20120111,50.70,50.80,50.60,50.65,-0.0986,-0.05
0050,台灣50,20120112,50.70,50.85,50.50,50.75,0.1974,0.10
0050,台灣50,20120113,51.15,51.25,50.75,50.85,0.1970,0.10
0050,台灣50,20120116,51.05,51.10,49.75,50.05,-1.5733,-0.80
0050,台灣50,20120117,50.35,50.60,50.10,50.55,0.9990,0.50
0050,台灣50,20120118,50.55,50.75,50.30,50.40,-0.2967,-0.15
0050,台灣50,20120130,51.40,52.30,51.40,51.80,2.7778,1.40
0050,台灣50,20120131,52.00,52.40,51.75,51.95,0.2896,0.15
0050,台灣50,20120201,52.20,52.50,52.00,52.30,0.6737,0.35
0050,台灣50,20120202,52.70,52.95,52.50,52.90,1.1472,0.60
0050,台灣50,20120203,52.95,53.05,52.75,53.05,0.2836,0.15
0050,台灣50,20120204,53.35,53.80,53.35,53.65,1.1310,0.60
0050,台灣50,20120206,53.50,53.50,53.15,53.20,-0.8388,-0.45
0050,台灣50,20120207,53.30,53.60,53.05,53.30,0.1880,0.10
0050,台灣50,20120208,53.50,54.45,53.50,54.45,2.1576,1.15
0050,台灣50,20120209,54.05,54.40,53.90,54.40,-0.0918,-0.05
0050,台灣50,20120210,54.25,54.55,53.95,53.95,-0.8272,-0.45
0050,台灣50,20120213,54.00,54.35,53.75,54.20,0.4634,0.25
0050,台灣50,20120214,54.05,54.25,53.60,54.00,-0.3690,-0.20
0050,台灣50,20120215,54.30,55.00,54.20,54.90,1.6667,0.90
0050,台灣50,20120216,54.65,54.85,54.20,54.25,-1.1840,-0.65
0050,台灣50,20120217,54.80,55.20,54.35,54.75,0.9217,0.50
0050,台灣50,20120220,54.80,55.05,54.50,54.70,-0.0913,-0.05
0050,台灣50,20120221,54.50,54.75,54.00,54.50,-0.3656,-0.20
0050,台灣50,20120222,54.30,55.10,54.20,54.85,0.6422,0.35
0050,台灣50,20120223,54.55,54.75,54.40,54.60,-0.4558,-0.25
0050,台灣50,20120224,54.60,54.85,54.25,54.75,0.2747,0.15
0050,台灣50,20120229,55.25,56.00,55.25,56.00,2.2831,1.25
0050,台灣50,20120301,55.95,56.20,55.85,55.90,-0.1786,-0.10
0050,台灣50,20120302,56.00,56.10,55.55,55.60,-0.5367,-0.30
0050,台灣50,20120303,55.50,55.55,55.30,55.40,-0.3597,-0.20
0050,台灣50,20120305,55.30,55.35,54.80,54.85,-0.9928,-0.55
0050,台灣50,20120306,54.90,55.05,54.10,54.60,-0.4558,-0.25
0050,台灣50,20120307,54.00,54.50,54.00,54.40,-0.3663,-0.20
0050,台灣50,20120308,54.40,54.90,54.15,54.70,0.5515,0.30
0050,台灣50,20120309,54.70,55.05,54.45,54.95,0.4570,0.25
0050,台灣50,20120312,55.00,55.00,54.35,54.35,-1.0919,-0.60
0050,台灣50,20120313,54.60,55.30,54.60,55.10,1.3799,0.75
0050,台灣50,20120314,56.05,56.20,55.75,55.90,1.4519,0.80
0050,台灣50,20120315,55.75,55.90,55.50,55.65,-0.4472,-0.25
0050,台灣50,20120316,55.50,55.70,55.40,55.40,-0.4492,-0.25
0050,台灣50,20120319,55.45,55.65,54.80,55.25,-0.2708,-0.15
0050,台灣50,20120320,55.35,55.35,54.70,54.85,-0.7240,-0.40
0050,台灣50,20120321,54.85,55.20,54.80,54.85,0.0000,0.00
0050,台灣50,20120322,54.95,55.75,54.95,55.60,1.3674,0.75
0050,台灣50,20120323,55.45,55.60,55.30,55.45,-0.2698,-0.15
0050,台灣50,20120326,55.00,55.25,54.45,54.55,-1.6231,-0.90
0050,台灣50,20120327,54.80,55.25,54.75,55.25,1.2832,0.70
0050,台灣50,20120328,55.45,55.85,55.20,55.45,0.3620,0.20
0050,台灣50,20120329,55.20,55.20,54.35,54.70,-1.3526,-0.75
0050,台灣50,20120330,54.50,54.90,54.20,54.90,0.3656,0.20
0050,台灣50,20120402,54.90,54.90,54.50,54.70,-0.3643,-0.20
0050,台灣50,20120403,54.85,54.90,54.10,54.25,-0.8227,-0.45
0050,台灣50,20120405,53.45,53.80,53.05,53.65,-1.1060,-0.60
0050,台灣50,20120406,53.60,53.85,53.40,53.75,0.1864,0.10
0050,台灣50,20120409,53.00,53.50,52.70,53.10,-1.2093,-0.65
0050,台灣50,20120410,53.55,53.60,52.90,53.10,0.0000,0.00
0050,台灣50,20120411,52.70,53.45,52.70,53.30,0.3766,0.20
0050,台灣50,20120412,53.05,53.40,52.85,53.35,0.0938,0.05
0050,台灣50,20120413,53.80,54.05,53.65,53.95,1.1246,0.60
0050,台灣50,20120416,53.45,53.80,53.45,53.80,-0.2780,-0.15
0050,台灣50,20120417,53.90,53.90,52.90,52.90,-1.6729,-0.90
0050,台灣50,20120418,53.50,53.50,52.95,53.00,0.1890,0.10
0050,台灣50,20120419,53.05,53.20,52.50,53.05,0.0943,0.05
0050,台灣50,20120420,52.90,52.95,52.30,52.35,-1.3195,-0.70
0050,台灣50,20120423,52.30,52.40,51.85,52.30,-0.0955,-0.05
0050,台灣50,20120424,52.25,52.65,52.05,52.40,0.1912,0.10
0050,台灣50,20120425,52.60,52.80,52.45,52.70,0.5725,0.30
0050,台灣50,20120426,52.80,52.85,52.20,52.30,-0.7590,-0.40
0050,台灣50,20120427,52.60,53.05,52.10,52.20,-0.1912,-0.10
0050,台灣50,20120430,52.10,52.10,51.65,52.05,-0.2874,-0.15
0050,台灣50,20120502,52.25,53.35,52.20,53.35,2.4976,1.30
0050,台灣50,20120503,53.25,53.25,52.95,53.10,-0.4686,-0.25
0050,台灣50,20120504,52.80,53.30,52.65,53.20,0.1883,0.10
0050,台灣50,20120507,52.45,52.45,51.85,52.05,-2.1617,-1.15
0050,台灣50,20120508,52.20,52.25,51.90,52.05,0.0000,0.00
0050,台灣50,20120509,51.65,51.85,51.35,51.70,-0.6724,-0.35
0050,台灣50,20120510,51.60,52.00,51.55,51.70,0.0000,0.00
0050,台灣50,20120511,51.60,51.60,51.05,51.15,-1.0638,-0.55
0050,台灣50,20120514,51.30,51.30,50.95,51.20,0.0978,0.05
0050,台灣50,20120515,50.90,51.20,50.55,51.20,0.0000,0.00
0050,台灣50,20120516,51.00,51.10,50.10,50.20,-1.9531,-1.00
0050,台灣50,20120517,50.25,50.85,50.25,50.80,1.1952,0.60
0050,台灣50,20120518,50.05,50.25,49.62,49.67,-2.2244,-1.13
0050,台灣50,20120521,49.95,50.05,49.74,49.95,0.5637,0.28
0050,台灣50,20120522,50.35,50.40,50.05,50.40,0.9009,0.45
0050,台灣50,20120523,49.90,49.90,49.39,49.49,-1.8056,-0.91
0050,台灣50,20120524,49.55,49.69,49.15,49.38,-0.2223,-0.11
0050,台灣50,20120525,49.45,49.45,48.95,49.01,-0.7493,-0.37
0050,台灣50,20120528,49.01,49.47,48.85,49.47,0.9386,0.46
0050,台灣50,20120529,49.60,50.80,49.60,50.70,2.4864,1.23
0050,台灣50,20120530,50.35,50.35,49.83,50.10,-1.1834,-0.60
0050,台灣50,20120531,49.55,50.15,49.24,50.15,0.0998,0.05
0050,台灣50,20120601,49.85,49.85,49.10,49.15,-1.9940,-1.00
0050,台灣50,20120604,48.20,48.20,47.45,47.68,-2.9908,-1.47
0050,台灣50,20120605,48.42,48.45,48.04,48.30,1.3003,0.62
0050,台灣50,20120606,48.40,48.72,48.22,48.63,0.6832,0.33
0050,台灣50,20120607,49.10,49.12,48.63,48.74,0.2262,0.11
0050,台灣50,20120608,48.57,48.60,47.90,48.00,-1.5183,-0.74
0050,台灣50,20120611,48.86,49.07,48.65,48.99,2.0625,0.99
0050,台灣50,20120612,48.10,48.61,48.10,48.61,-0.7757,-0.38
0050,台灣50,20120613,48.61,48.83,48.46,48.71,0.2057,0.10
0050,台灣50,20120614,48.71,49.00,48.63,48.78,0.1437,0.07
0050,台灣50,20120615,48.78,49.40,48.68,49.40,1.2710,0.62
0050,台灣50,20120618,50.40,50.50,50.00,50.20,1.6194,0.80
